12481,8,-1
12483,6,-1
12387,6,-1
12484,7,-1
12388,8,-1
65411,4,0
12486,8,-1
12390,8,-1
12487,8,-1
12391,8,-1
12488,7,-1
12392,8,-1
12489,7,-1
12490,8,-1
12394,8,-1
12491,8,-1
12395,8,-1
12493,8,-1
12397,8,-1
12494,6,-1
12398,8,-1
12495,8,-1
12399,8,-1
12496,8,-1
12400,8,-1
12497,8,-1
12498,7,-1
12499,8,-1
12500,8,-1
65420,4,0
12501,8,-1
12502,8,-1
12406,8,-1
12503,8,-1
12505,8,0
12506,8,0
12507,8,-1
12411,8,-1
12508,8,-1
12510,8,-1
12414,7,-1
12511,7,-1
12415,8,-1
12512,8,-1
12513,8,-1
12514,8,-1
12418,8,-1
12515,7,-1
12516,8,-1
12420,8,-1
12517,7,-1
12421,7,-1
12518,8,-1
12519,5,-1
12424,8,-1
12521,8,-1
12425,7,-1
12522,6,-1
12426,7,-1
12523,8,-1
12427,8,-1
12524,7,-1
12428,8,-1
12525,7,-1
12431,8,-1
12434,6,-1
12531,7,-1
12435,8,-1
19975,8,-1
19978,8,-1
19979,8,-1
19981,8,-1
20013,8,-1
20055,8,-1
20102,8,-1
20107,8,-1
20170,8,-1
20182,8,-1
20184,8,-1
20196,8,-1
20197,8,-1
20237,8,-1
20250,8,-1
20307,8,-1
20309,8,-1
20491,8,-1
20693,8,-1
20803,8,-1
20809,8,-1
20837,8,-1
20840,8,-1
20957,8,-1
20986,8,-1
20998,8,-1
21106,8,-1
21270,8,-1
21322,8,-1
21454,8,-1
21487,8,-1
21495,8,-1
21512,8,-1
21517,8,-1
21520,8,-1
21578,8,-1
22120,8,-1
22235,8,0
22679,8,-1
22730,8,-1
22770,8,-1
22793,8,-1
22823,8,-1
22987,8,-1
23130,8,-1
23380,8,-1
23436,8,-1
23455,8,-1
23475,8,-1
23478,8,-1
23556,8,-1
23646,8,-1
24120,8,-1
24133,8,-1
24341,8,-1
24375,8,-1
24382,8,-1
24403,8,-1
24418,8,-1
24471,8,-1
24605,8,-1
25014,8,-1
25147,8,-1
25152,8,-1
25163,8,-1
25313,8,-1
25331,8,-1
25342,8,-1
25345,8,-1
25351,8,-1
25509,8,-1
25512,8,-1
25731,8,-1
25918,8,-1
25955,8,-1
25973,8,-1
25991,8,-1
26032,8,-1
26085,8,-1
26119,8,-1
26126,8,-1
26143,8,-1
26178,8,-1
26263,8,-1
26360,8,-1
26376,8,-1
26377,8,-1
26579,8,-1
26908,8,-1
27005,8,-1
27060,8,-1
27424,8,-1
27425,8,-1
27494,8,-1
27497,8,-1
27515,8,-1
27531,8,-1
27738,8,-1
27880,8,-1
29289,8,-1
29305,8,-1
29356,8,-1
29401,8,-1
29471,8,-1
29575,8,-1
29590,8,-1
29694,8,-1
29983,8,-1
30064,8,-1
30340,8,-1
30446,8,-1
30452,8,-1
30741,8,-1
30772,8,-1
31038,8,-1
31359,8,-1
32026,8,-1
32080,8,-1
32113,8,-1
32153,8,-1
32209,8,-1
32218,8,-1
32302,8,-1
32902,8,-1
33258,8,-1
33995,8,-1
34109,8,-1
35069,8,-1
35211,8,-1
35336,8,-1
35347,8,-1
35352,8,-1
35373,8,-1
35377,8,-1
35686,8,-1
36001,8,-1
36023,8,-1
36074,8,-1
36196,8,-1
36229,8,-1
36487,8,-1
36490,8,-1
36523,8,-1
36817,8,-1
36864,8,-1
36870,8,-1
36914,8,-1
36974,8,-1
36991,8,-1
37096,8,-1
37320,8,-1
37327,8,-1
37507,8,-1
37799,8,-1
38283,8,-1
38291,8,-1
38343,8,-1
38476,8,-1
38501,8,-1
38651,8,-1
38738,8,-1
38750,8,-1
38918,8,-1
38957,8,-1
39640,8,-1
40644,8,-1
12540,8,3
